Latitude,Longitude,q1,q2,q3,q4,Classification,responseList,Keywords_2,Keywords,Keywords_3,Keywords_Vect
52.2907119,-1.5829859,3.0,0.4,0.4,0.2,safe,Walking near the park at night meant there was little lighting and no access to public spaces.; Walking near the park at night meant there was little lighting and no access to public spaces.,"[('little lighting', 0.4558), ('park night', 0.4455), ('walking near', 0.248), ('access public', 0.1453), ('lighting', 0.1286)]","[('night', 0.3618), ('park', 0.2183), ('walking', 0.2139), ('little', 0.1727), ('lighting', 0.1286)]","[('night meant little', 0.5424), ('near park night', 0.5276), ('walking near park', 0.4015), ('walking', 0.2139), ('access public', 0.1453)]","[('little lighting', 0.4558), ('night', 0.3618), ('park', 0.2183), ('public spaces', 0.2169), ('access', 0.023)]"
52.28552,-1.56332,4.0,0.6,0.8,0.4,safe,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.; The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,"[('park nice', 0.6938), ('safe', 0.4375), ('scenic', 0.416), ('busy daytime', 0.3986), ('route walk', 0.3301)]","[('park', 0.4643), ('safe', 0.4375), ('daytime', 0.3958), ('walk', 0.2866), ('busy', 0.218)]","[('walk park nice', 0.7759), ('daytime felt safe', 0.6322), ('park', 0.4643), ('busy daytime', 0.3986), ('route', 0.0843)]","[('scenic route', 0.5427), ('park', 0.4643), ('daytime', 0.3958), ('walk', 0.2866), ('felt', 0.1426)]"
52.29034,-1.57535,2.0,0.4,0.4,0.6,unsafe,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,"[('away shops', 0.4378), ('busy route', 0.2991), ('shops public', 0.2677), ('hospital nearby', 0.2667), ('overall preferred', 0.1806)]","[('isolated', 0.3072), ('busy', 0.1983), ('hospital', 0.1886), ('shops', 0.1568), ('nearby', 0.1452)]","[('away shops public', 0.5348), ('overall preferred busy', 0.3259), ('hospital nearby', 0.2667), ('safe', 0.2519), ('spaces hospital', 0.2223)]","[('busy route', 0.2991), ('public spaces', 0.2023), ('hospital', 0.1886), ('shops', 0.1568), ('route', 0.0445)]"
52.28754,-1.53444,3.0,0.6,0.4,0.2,safe,"There was a long, isolated road with a lack of lighting on the route.; There was a long, isolated road with a lack of lighting on the route.","[('isolated road', 0.7717), ('long isolated', 0.6521), ('road', 0.5312), ('route long', 0.4862), ('lighting', 0.3005)]","[('isolated', 0.57), ('road', 0.5312), ('long', 0.454), ('route', 0.3725), ('lighting', 0.3005)]","[('long isolated road', 0.8514), ('lack lighting route', 0.7515), ('road', 0.5312), ('long', 0.454), ('lighting', 0.3005)]","[('isolated road', 0.7717), ('lack', 0.5557), ('route', 0.3725), ('lighting', 0.3005)]"
52.2889352,-1.5379752,3.0,0.6,0.8,0.4,safe,"Very well-lit route, the greenery was busy with the public during the afternoons.; Very well-lit route, the greenery was busy with the public during the afternoons.","[('afternoons lit', 0.6643), ('route greenery', 0.4942), ('busy public', 0.4689), ('public', 0.3067), ('route', 0.0992)]","[('afternoons', 0.5527), ('greenery', 0.491), ('busy', 0.3292), ('public', 0.3067), ('route', 0.0992)]","[('busy public afternoons', 0.7492), ('afternoons lit', 0.6643), ('lit route greenery', 0.5747), ('busy', 0.3292), ('route', 0.0992)]","[('afternoons', 0.5527), ('greenery', 0.491), ('public', 0.3067), ('route', 0.0992)]"
52.28261,-1.55083,3.0,0.8,0.8,0.2,safe,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.","[('busy public', 0.5604), ('lot cars', 0.3592), ('unsafe', 0.3211), ('public', 0.1818), ('times route', 0.0321)]","[('busy', 0.3785), ('unsafe', 0.3211), ('cars', 0.3133), ('public', 0.1818), ('route', 0.003)]","[('cars feel unsafe', 0.7099), ('busy public', 0.5604), ('lot cars', 0.3592), ('unsafe', 0.3211), ('times route', 0.0321)]","[('cars', 0.3133), ('public', 0.1818), ('lot', 0.1286), ('times', 0.0115), ('route', 0.003)]"
52.29016,-1.5435,2.0,0.4,0.4,0.6,unsafe,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,"[('away shops', 0.4378), ('busy route', 0.2991), ('shops public', 0.2677), ('hospital nearby', 0.2667), ('overall preferred', 0.1806)]","[('isolated', 0.3072), ('busy', 0.1983), ('hospital', 0.1886), ('shops', 0.1568), ('nearby', 0.1452)]","[('away shops public', 0.5348), ('overall preferred busy', 0.3259), ('hospital nearby', 0.2667), ('safe', 0.2519), ('spaces hospital', 0.2223)]","[('busy route', 0.2991), ('public spaces', 0.2023), ('hospital', 0.1886), ('shops', 0.1568), ('route', 0.0445)]"
52.27932,-1.54493,3.0,0.6,0.4,0.2,safe,"There was a long, isolated road with a lack of lighting on the route.; There was a long, isolated road with a lack of lighting on the route.","[('isolated road', 0.7717), ('long isolated', 0.6521), ('road', 0.5312), ('route long', 0.4862), ('lighting', 0.3005)]","[('isolated', 0.57), ('road', 0.5312), ('long', 0.454), ('route', 0.3725), ('lighting', 0.3005)]","[('long isolated road', 0.8514), ('lack lighting route', 0.7515), ('road', 0.5312), ('long', 0.454), ('lighting', 0.3005)]","[('isolated road', 0.7717), ('lack', 0.5557), ('route', 0.3725), ('lighting', 0.3005)]"
52.2935,-1.53832,2.0,0.6,0.4,0.4,unsafe,"The route was fairly well-lit, but it was quite far from  the main high street so I felt less safe.; The route was fairly well-lit, but it was quite far from  the main high street so I felt less safe.","[('street felt', 0.3053), ('felt safe', 0.2017), ('main high', 0.1687), ('lit quite', 0.1426), ('route', 0.0461)]","[('street', 0.2276), ('safe', 0.1887), ('high', 0.1745), ('lit', 0.088), ('main', 0.044)]","[('street felt safe', 0.381), ('high street felt', 0.3128), ('far main high', 0.2326), ('street', 0.2276), ('lit quite', 0.1426)]","[('main high street', 0.2607), ('route', 0.0461)]"
52.28554,-1.55808,4.0,0.6,0.8,0.4,safe,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.; The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,"[('park nice', 0.6938), ('safe', 0.4375), ('scenic', 0.416), ('busy daytime', 0.3986), ('route walk', 0.3301)]","[('park', 0.4643), ('safe', 0.4375), ('daytime', 0.3958), ('walk', 0.2866), ('busy', 0.218)]","[('walk park nice', 0.7759), ('daytime felt safe', 0.6322), ('park', 0.4643), ('busy daytime', 0.3986), ('route', 0.0843)]","[('scenic route', 0.5427), ('park', 0.4643), ('daytime', 0.3958), ('walk', 0.2866), ('felt', 0.1426)]"
52.29026,-1.58006,2.5,0.6,0.6,0.4,unsafe,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.; The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.","[('busy route', 0.3729), ('hospital nearby', 0.2311), ('cars', 0.1932), ('isolated', 0.1011), ('shops', 0.0952)]","[('unsafe', 0.2223), ('cars', 0.1932), ('hospital', 0.1045), ('shops', 0.0952), ('nearby', 0.0527)]","[('cars feel unsafe', 0.586), ('away shops public', 0.4198), ('hospital nearby', 0.2311), ('lot cars', 0.2222), ('times route', -0.0546)]","[('busy route', 0.3729), ('cars', 0.1932), ('hospital', 0.1045), ('shops', 0.0952), ('times', -0.1172)]"
52.2902,-1.54262,2.0,0.4,0.4,0.6,unsafe,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,"[('away shops', 0.4378), ('busy route', 0.2991), ('shops public', 0.2677), ('hospital nearby', 0.2667), ('overall preferred', 0.1806)]","[('isolated', 0.3072), ('busy', 0.1983), ('hospital', 0.1886), ('shops', 0.1568), ('nearby', 0.1452)]","[('away shops public', 0.5348), ('overall preferred busy', 0.3259), ('hospital nearby', 0.2667), ('safe', 0.2519), ('spaces hospital', 0.2223)]","[('busy route', 0.2991), ('public spaces', 0.2023), ('hospital', 0.1886), ('shops', 0.1568), ('route', 0.0445)]"
52.27963,-1.5455,3.0,0.6,0.4,0.2,safe,"There was a long, isolated road with a lack of lighting on the route.; There was a long, isolated road with a lack of lighting on the route.","[('isolated road', 0.7717), ('long isolated', 0.6521), ('road', 0.5312), ('route long', 0.4862), ('lighting', 0.3005)]","[('isolated', 0.57), ('road', 0.5312), ('long', 0.454), ('route', 0.3725), ('lighting', 0.3005)]","[('long isolated road', 0.8514), ('lack lighting route', 0.7515), ('road', 0.5312), ('long', 0.454), ('lighting', 0.3005)]","[('isolated road', 0.7717), ('lack', 0.5557), ('route', 0.3725), ('lighting', 0.3005)]"
52.28398,-1.53688,3.0,0.8,0.8,0.2,safe,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.","[('busy public', 0.5604), ('lot cars', 0.3592), ('unsafe', 0.3211), ('public', 0.1818), ('times route', 0.0321)]","[('busy', 0.3785), ('unsafe', 0.3211), ('cars', 0.3133), ('public', 0.1818), ('route', 0.003)]","[('cars feel unsafe', 0.7099), ('busy public', 0.5604), ('lot cars', 0.3592), ('unsafe', 0.3211), ('times route', 0.0321)]","[('cars', 0.3133), ('public', 0.1818), ('lot', 0.1286), ('times', 0.0115), ('route', 0.003)]"
52.28613,-1.53312,2.333333333333333,0.4666666666666666,0.4,0.26666666666666666,unsafe,"The route included backstreets which were isolated and there was no lighting in the evening. I felt unsafe on the route.; There was a long, isolated road with a lack of lighting on the route.; There was little lighting when we walked through the park, felt very unsafe.; The route included backstreets which were isolated and there was no lighting in the evening. I felt unsafe on the route.; There was a long, isolated road with a lack of lighting on the route.; There was little lighting when we walked through the park, felt very unsafe.","[('unsafe route', 0.5452), ('little lighting', 0.3458), ('walked park', 0.2624), ('lighting evening', 0.2315), ('included backstreets', 0.0826)]","[('unsafe', 0.4211), ('evening', 0.1808), ('road', 0.1781), ('park', 0.1668), ('little', 0.0837)]","[('park felt unsafe', 0.7069), ('lack', 0.2451), ('park', 0.1668), ('route long', 0.1418), ('lighting walked', 0.1119)]","[('isolated road', 0.4713), ('backstreets', 0.1843), ('evening', 0.1808), ('park', 0.1668), ('lighting', 0.0582)]"
52.286249,-1.570058,3.0,0.6,0.4,0.6,safe,"The route was residential, making me feel at ease.; The route was residential, making me feel at ease.","[('residential', 0.7119), ('ease route', 0.6862), ('making feel', 0.4721), ('route', 0.3727), ('making', 0.3406)]","[('residential', 0.7119), ('ease', 0.6544), ('feel', 0.4183), ('route', 0.3727), ('making', 0.3406)]","[('ease route residential', 0.872), ('making feel ease', 0.7058), ('residential making', 0.6671), ('making feel', 0.4721), ('making', 0.3406)]","[('ease', 0.6544), ('route', 0.3727)]"
52.28788,-1.56659,2.0,0.4,0.4,0.6,unsafe,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,"[('away shops', 0.4378), ('busy route', 0.2991), ('shops public', 0.2677), ('hospital nearby', 0.2667), ('overall preferred', 0.1806)]","[('isolated', 0.3072), ('busy', 0.1983), ('hospital', 0.1886), ('shops', 0.1568), ('nearby', 0.1452)]","[('away shops public', 0.5348), ('overall preferred busy', 0.3259), ('hospital nearby', 0.2667), ('safe', 0.2519), ('spaces hospital', 0.2223)]","[('busy route', 0.2991), ('public spaces', 0.2023), ('hospital', 0.1886), ('shops', 0.1568), ('route', 0.0445)]"
52.28245,-1.54654,3.0,0.8,0.8,0.2,safe,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.","[('busy public', 0.5604), ('lot cars', 0.3592), ('unsafe', 0.3211), ('public', 0.1818), ('times route', 0.0321)]","[('busy', 0.3785), ('unsafe', 0.3211), ('cars', 0.3133), ('public', 0.1818), ('route', 0.003)]","[('cars feel unsafe', 0.7099), ('busy public', 0.5604), ('lot cars', 0.3592), ('unsafe', 0.3211), ('times route', 0.0321)]","[('cars', 0.3133), ('public', 0.1818), ('lot', 0.1286), ('times', 0.0115), ('route', 0.003)]"
52.28702,-1.53692,3.25,0.5,0.55,0.3,safe,"The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.; The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.; The route felt fairly safe with some street lighting, however there was nobody around at this time of night.; The route did not feel safe at all. I had to walk through a park by myself and felt helpless if anything were to happen.","[('park nice', 0.4197), ('busy daytime', 0.2888), ('night route', 0.2276), ('route walk', 0.205), ('helpless', 0.1704)]","[('park', 0.28), ('daytime', 0.1953), ('night', 0.1794), ('helpless', 0.1704), ('walk', 0.1611)]","[('safe walk park', 0.5563), ('park felt helpless', 0.4354), ('busy daytime', 0.2888), ('street lighting', 0.2674), ('route route', 0.0064)]","[('scenic route', 0.2966), ('street lighting', 0.2674), ('night', 0.1794), ('walk', 0.1611), ('nobody', 0.1531)]"
52.28773,-1.53487,2.0,0.4,0.4,0.2,unsafe,"There was little lighting when we walked through the park, felt very unsafe.; There was little lighting when we walked through the park, felt very unsafe.","[('felt unsafe', 0.5283), ('little lighting', 0.4605), ('walked park', 0.369), ('walked', 0.1759), ('lighting', 0.112)]","[('unsafe', 0.4919), ('park', 0.2799), ('little', 0.2206), ('walked', 0.1759), ('lighting', 0.112)]","[('park felt unsafe', 0.7655), ('little lighting', 0.4605), ('park', 0.2799), ('lighting walked', 0.166), ('felt', 0.0386)]","[('little lighting', 0.4605), ('park', 0.2799)]"
52.28842,-1.53515,3.0,0.6,0.4,0.2,safe,"There was a long, isolated road with a lack of lighting on the route.; There was a long, isolated road with a lack of lighting on the route.","[('isolated road', 0.7717), ('long isolated', 0.6521), ('road', 0.5312), ('route long', 0.4862), ('lighting', 0.3005)]","[('isolated', 0.57), ('road', 0.5312), ('long', 0.454), ('route', 0.3725), ('lighting', 0.3005)]","[('long isolated road', 0.8514), ('lack lighting route', 0.7515), ('road', 0.5312), ('long', 0.454), ('lighting', 0.3005)]","[('isolated road', 0.7717), ('lack', 0.5557), ('route', 0.3725), ('lighting', 0.3005)]"
